"Date","Brazil_YoY","Canada_QoQ","Chile_YoY","China_YoY","Colombia_YoY","Czech Republic_YoY","Denmark_QoQ","Euro Area_QoQ","France_QoQ","Germany_QoQ","Hungary_YoY","India_YoY","Indonesia_YoY","Israel_YoY","Italy_QoQ","Japan_QoQ","Malaysia_YoY","Mexico_YoY","Netherlands_QoQ","Peru_YoY","Philippines_YoY","Poland_YoY","Romania_YoY","Russia_YoY","South Africa_YoY","South Korea_YoY","Spain_QoQ","Sweden_QoQ","Switzerland_QoQ","Thailand_YoY","Turkey_YoY","United Kingdom_QoQ","United States_QoQ"
2016-02-21,-5.2088,0.53705,NA,6.7178,NA,NA,NA,0.24202,0.34743,0.23264,NA,NA,NA,NA,0.1339,-0.15487,NA,1.4633,NA,NA,NA,NA,NA,NA,0.48302,NA,1.0505,NA,NA,NA,NA,0.49279,0.38352
2016-02-22,-5.2088,0.53705,NA,6.7178,NA,NA,NA,0.21773,0.32124,0.20302,NA,NA,NA,NA,0.10159,-0.15487,NA,1.4101,NA,NA,NA,NA,NA,NA,0.48302,NA,1.0505,NA,NA,NA,NA,0.49279,0.3701
2016-02-23,-5.2088,0.53705,NA,6.7178,NA,NA,NA,0.21196,0.31832,0.2039,NA,NA,NA,NA,0.097629,-0.15487,NA,2.1968,NA,NA,NA,NA,NA,NA,0.48302,NA,1.0505,NA,NA,NA,NA,0.49279,0.36728
2016-02-24,-5.2088,0.53705,NA,6.7178,NA,NA,NA,0.23119,0.30867,0.22282,NA,NA,NA,NA,0.06565,0.090008,NA,2.1968,NA,NA,NA,NA,NA,NA,0.48302,NA,1.0505,NA,NA,NA,NA,0.48598,0.36588
2016-02-25,-5.1944,0.53705,NA,6.7178,NA,NA,NA,0.25635,0.32818,0.24569,NA,NA,NA,NA,0.036862,0.090008,NA,2.1968,NA,NA,NA,NA,NA,NA,0.48302,NA,1.0505,NA,NA,NA,NA,0.48598,0.36697
2016-02-26,-5.1212,0.53705,NA,6.7178,NA,NA,NA,0.25146,0.34187,0.24061,NA,NA,NA,NA,0.037548,0.090008,NA,2.232,NA,NA,NA,NA,NA,NA,0.48302,NA,1.0341,NA,NA,NA,NA,0.46493,0.43746
2016-02-27,-5.1212,0.53705,NA,6.7178,NA,NA,NA,0.25146,0.34187,0.24061,NA,NA,NA,NA,0.037548,0.090008,NA,2.232,NA,NA,NA,NA,NA,NA,0.48302,NA,1.0341,NA,NA,NA,NA,0.46493,0.43746
2016-02-28,-5.1212,0.53705,NA,6.7178,NA,NA,NA,0.25146,0.34187,0.24061,NA,NA,NA,NA,0.037548,0.090008,NA,2.232,NA,NA,NA,NA,NA,NA,0.48302,NA,1.0341,NA,NA,NA,NA,0.46493,0.43746
2016-02-29,-5.1212,0.53705,NA,6.7178,NA,NA,NA,0.25064,0.34347,0.24062,NA,NA,NA,NA,0.04285,0.88953,NA,2.232,NA,NA,NA,NA,NA,NA,0.45039,NA,1.0561,NA,NA,NA,NA,0.46493,0.40449
2016-03-01,-5.0579,0.64803,NA,6.5437,NA,NA,NA,0.25581,0.35205,0.25381,NA,NA,NA,NA,0.048017,0.76067,NA,2.2498,NA,NA,NA,NA,NA,NA,0.30007,NA,1.0478,NA,NA,NA,NA,0.45255,0.42583
2016-03-02,-5.0579,0.64803,NA,6.5437,NA,NA,NA,0.25665,0.35282,0.26303,NA,NA,NA,NA,0.048733,0.76067,NA,2.2498,NA,NA,NA,NA,NA,NA,0.30007,NA,1.0507,NA,NA,NA,NA,0.45094,0.4258
2016-03-03,-5.567,0.64803,NA,6.4781,NA,NA,NA,0.25909,0.36212,0.2648,NA,NA,NA,NA,0.059677,0.76067,NA,2.2361,NA,NA,NA,NA,NA,NA,0.25792,NA,1.0467,NA,NA,NA,NA,0.43213,0.42897
2016-03-04,-5.5257,0.72818,NA,6.4781,NA,NA,NA,0.25909,0.36212,0.2648,NA,NA,NA,NA,0.059677,0.76067,NA,2.2282,NA,NA,NA,NA,NA,NA,0.25792,NA,1.0467,NA,NA,NA,NA,0.43638,0.38381
2016-03-05,-5.5257,0.72818,NA,6.4781,NA,NA,NA,0.25909,0.36212,0.2648,NA,NA,NA,NA,0.059677,0.76067,NA,2.2282,NA,NA,NA,NA,NA,NA,0.25792,NA,1.0467,NA,NA,NA,NA,0.43638,0.38381
2016-03-06,-5.5257,0.72818,NA,6.4781,NA,NA,NA,0.25909,0.36212,0.2648,NA,NA,NA,NA,0.059677,0.76067,NA,2.2282,NA,NA,NA,NA,NA,NA,0.25792,NA,1.0467,NA,NA,NA,NA,0.43638,0.38381
2016-03-07,-5.5257,0.72818,NA,6.4781,NA,NA,NA,0.27378,0.37511,0.36429,NA,NA,NA,NA,0.073108,0.76067,NA,2.2305,NA,NA,NA,NA,NA,NA,0.25923,NA,1.0467,NA,NA,NA,NA,0.43638,0.38381
2016-03-08,-5.5257,0.76569,NA,6.3547,NA,NA,NA,0.29296,0.37646,0.51842,NA,NA,NA,NA,0.090028,0.55361,NA,2.2376,NA,NA,NA,NA,NA,NA,0.25923,NA,1.0463,NA,NA,NA,NA,0.43638,0.38381
2016-03-09,-5.5257,0.76569,NA,6.3547,NA,NA,NA,0.30166,0.37687,0.51465,NA,NA,NA,NA,0.087531,0.55361,NA,2.2376,NA,NA,NA,NA,NA,NA,0.25775,NA,1.0463,NA,NA,NA,NA,0.44156,0.38381
2016-03-10,-5.4021,0.76569,NA,6.3547,NA,NA,NA,0.3395,0.43829,0.52475,NA,NA,NA,NA,0.068234,0.34627,NA,2.2376,NA,NA,NA,NA,NA,NA,0.25423,NA,1.0445,NA,NA,NA,NA,0.45097,0.38381
2016-03-11,-5.4021,0.73701,NA,6.3547,NA,NA,NA,0.3548,0.45018,0.5369,NA,NA,NA,NA,0.14515,0.34627,NA,2.2973,NA,NA,NA,NA,NA,NA,0.25423,NA,1.0445,NA,NA,NA,NA,0.43238,0.38381
2016-03-12,-5.4021,0.73701,NA,6.3752,NA,NA,NA,0.3548,0.45018,0.5369,NA,NA,NA,NA,0.14515,0.34627,NA,2.2973,NA,NA,NA,NA,NA,NA,0.25423,NA,1.0445,NA,NA,NA,NA,0.43238,0.38381
2016-03-13,-5.4021,0.73701,NA,6.3752,NA,NA,NA,0.3548,0.45018,0.5369,NA,NA,NA,NA,0.14515,0.35514,NA,2.2973,NA,NA,NA,NA,NA,NA,0.25423,NA,1.0445,NA,NA,NA,NA,0.43238,0.38381
2016-03-14,-5.4574,0.75908,NA,6.3752,NA,NA,NA,0.4625,0.48674,0.5751,NA,NA,NA,NA,0.19119,0.35514,NA,2.2973,NA,NA,NA,NA,NA,NA,0.25423,NA,1.0445,NA,NA,NA,NA,0.43238,0.38381
2016-03-15,-5.4574,0.75908,NA,6.3752,NA,NA,NA,0.4625,0.48674,0.5751,NA,NA,NA,NA,0.19119,0.37023,NA,2.2973,NA,NA,NA,NA,NA,NA,0.25423,NA,1.0445,NA,NA,NA,NA,0.43238,0.38381
2016-03-16,-5.4574,0.71905,NA,6.3752,NA,NA,NA,0.49497,0.48482,0.5868,NA,NA,NA,NA,0.19347,0.37023,NA,2.2658,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0445,NA,NA,NA,NA,0.45729,0.38318
2016-03-17,-5.4574,0.71478,NA,6.3752,NA,NA,NA,0.43448,0.46171,0.5558,NA,NA,NA,NA,0.067523,0.23079,NA,2.2658,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0445,NA,NA,NA,NA,0.45729,0.39705
2016-03-18,-5.4574,0.72722,NA,6.3752,NA,NA,NA,0.43448,0.46171,0.5558,NA,NA,NA,NA,0.067523,0.23079,NA,2.2695,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0445,NA,NA,NA,NA,0.45729,0.39741
2016-03-19,-5.4574,0.72722,NA,6.3752,NA,NA,NA,0.43448,0.46171,0.5558,NA,NA,NA,NA,0.067523,0.23079,NA,2.2695,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0445,NA,NA,NA,NA,0.45729,0.39741
2016-03-20,-5.4574,0.72722,NA,6.3752,NA,NA,NA,0.43448,0.46171,0.5558,NA,NA,NA,NA,0.067523,0.23079,NA,2.2695,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0445,NA,NA,NA,NA,0.45729,0.39741
2016-03-21,-5.4574,0.72722,NA,6.3752,NA,NA,NA,0.43184,0.46103,0.55354,NA,NA,NA,NA,0.066642,0.23079,NA,2.2695,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0435,NA,NA,NA,NA,0.45729,0.39741
2016-03-22,-5.5482,0.72722,NA,6.3752,NA,NA,NA,0.44139,0.47363,0.57153,NA,NA,NA,NA,0.083124,0.23079,NA,2.2695,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0415,NA,NA,NA,NA,0.45729,0.39698
2016-03-23,-5.5482,0.72722,NA,6.3752,NA,NA,NA,0.44139,0.47363,0.57153,NA,NA,NA,NA,0.083124,0.23079,NA,2.3518,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0415,NA,NA,NA,NA,0.45729,0.39698
2016-03-24,-5.5482,0.72722,NA,6.3752,NA,NA,NA,0.42489,0.47533,0.55133,NA,NA,NA,NA,0.087221,0.23079,NA,2.3518,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0415,NA,NA,NA,NA,0.45655,0.41735
2016-03-25,-5.5482,0.72722,NA,6.3752,NA,NA,NA,0.41769,0.46976,0.548,NA,NA,NA,NA,0.084597,0.23079,NA,2.3518,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0415,NA,NA,NA,NA,0.45655,0.41735
2016-03-26,-5.5482,0.72722,NA,6.3752,NA,NA,NA,0.41769,0.46976,0.548,NA,NA,NA,NA,0.084597,0.23079,NA,2.3518,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0415,NA,NA,NA,NA,0.45655,0.41735
2016-03-27,-5.5482,0.72722,NA,6.3752,NA,NA,NA,0.41769,0.46976,0.548,NA,NA,NA,NA,0.084597,0.23079,NA,2.3518,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0415,NA,NA,NA,NA,0.45655,0.41735
2016-03-28,-5.5482,0.72722,NA,6.3752,NA,NA,NA,0.41769,0.46976,0.548,NA,NA,NA,NA,0.084597,0.23079,NA,2.24,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0415,NA,NA,NA,NA,0.45655,0.39314
2016-03-29,-5.7531,0.72722,NA,6.3752,NA,NA,NA,0.41059,0.46717,0.5472,NA,NA,NA,NA,0.081885,0.20801,NA,2.24,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0415,NA,NA,NA,NA,0.45655,0.39496
2016-03-30,-5.7465,0.72722,NA,6.3752,NA,NA,NA,0.40861,0.4672,0.5475,NA,NA,NA,NA,0.081941,-0.28945,NA,2.24,NA,NA,NA,NA,NA,NA,0.24952,NA,1.0354,NA,NA,NA,NA,0.46422,0.39438
2016-03-31,-5.8968,1.0516,NA,6.3752,NA,NA,NA,0.39921,0.44702,0.53572,NA,NA,NA,NA,0.07486,-0.2796,NA,2.24,NA,NA,NA,NA,NA,NA,0.34791,NA,1.0497,NA,NA,NA,NA,0.4654,0.40268
2016-04-01,-3.5383,0.77964,NA,7.0051,NA,NA,NA,0.365,0.45261,0.43218,NA,NA,NA,NA,0.083427,-0.67086,NA,2.0741,NA,NA,NA,NA,NA,NA,1.2596,NA,0.96413,NA,NA,NA,NA,0.53105,0.58394
2016-04-02,-3.5383,0.77964,NA,7.0051,NA,NA,NA,0.365,0.45261,0.43218,NA,NA,NA,NA,0.083427,-0.67086,NA,2.0741,NA,NA,NA,NA,NA,NA,1.2596,NA,0.96413,NA,NA,NA,NA,0.53105,0.58394
2016-04-03,-3.5383,0.77964,NA,7.0051,NA,NA,NA,0.365,0.45261,0.43218,NA,NA,NA,NA,0.083427,-0.67086,NA,2.0741,NA,NA,NA,NA,NA,NA,1.2596,NA,0.96413,NA,NA,NA,NA,0.53105,0.58394
2016-04-04,-3.5383,0.77964,NA,7.0051,NA,NA,NA,0.365,0.45261,0.43218,NA,NA,NA,NA,0.083427,-0.67086,NA,2.0278,NA,NA,NA,NA,NA,NA,1.2596,NA,0.99922,NA,NA,NA,NA,0.53006,0.58394
2016-04-05,-3.5383,0.58428,NA,7.0051,NA,NA,NA,0.31118,0.41158,0.28588,NA,NA,NA,NA,0.0406,-0.67086,NA,2.0278,NA,NA,NA,NA,NA,NA,1.2596,NA,1.0089,NA,NA,NA,NA,0.54079,0.60424
2016-04-06,-3.5383,0.58788,NA,7.0458,NA,NA,NA,0.31946,0.41819,0.34369,NA,NA,NA,NA,0.04502,-0.67086,NA,2.04,NA,NA,NA,NA,NA,NA,1.2596,NA,1.0089,NA,NA,NA,NA,0.54441,0.60424
2016-04-07,-3.5383,0.58325,NA,7.0458,NA,NA,NA,0.32658,0.43594,0.35306,NA,NA,NA,NA,0.053213,-0.67086,NA,2.04,NA,NA,NA,NA,NA,NA,1.2622,NA,1.0072,NA,NA,NA,NA,0.54441,0.60424
2016-04-08,-3.5383,0.63128,NA,7.0458,NA,NA,NA,0.31338,0.359,0.35724,NA,NA,NA,NA,0.039957,-0.72882,NA,2.061,NA,NA,NA,NA,NA,NA,1.2622,NA,1.0072,NA,NA,NA,NA,0.55743,0.60424
2016-04-09,-3.5383,0.63128,NA,7.0458,NA,NA,NA,0.31338,0.359,0.35724,NA,NA,NA,NA,0.039957,-0.72882,NA,2.061,NA,NA,NA,NA,NA,NA,1.2622,NA,1.0072,NA,NA,NA,NA,0.55743,0.60424
2016-04-10,-3.5383,0.63128,NA,7.0458,NA,NA,NA,0.31338,0.359,0.35724,NA,NA,NA,NA,0.039957,-0.72882,NA,2.061,NA,NA,NA,NA,NA,NA,1.2622,NA,1.0072,NA,NA,NA,NA,0.55743,0.60424
2016-04-11,-3.5383,0.63128,NA,7.0458,NA,NA,NA,0.31991,0.36169,0.36382,NA,NA,NA,NA,0.053794,-0.72949,NA,2.0619,NA,NA,NA,NA,NA,NA,1.2622,NA,1.0072,NA,NA,NA,NA,0.55743,0.60424
2016-04-12,-3.4283,0.63128,NA,7.0458,NA,NA,NA,0.31991,0.36169,0.36382,NA,NA,NA,NA,0.053794,-0.72949,NA,2.0619,NA,NA,NA,NA,NA,NA,1.2622,NA,0.99668,NA,NA,NA,NA,0.55743,0.60424
2016-04-13,-3.4283,0.63128,NA,7.4053,NA,NA,NA,0.30674,0.35743,0.35853,NA,NA,NA,NA,0.048527,-0.72949,NA,2.0619,NA,NA,NA,NA,NA,NA,1.2622,NA,0.99668,NA,NA,NA,NA,0.55743,0.60424
2016-04-14,-3.0009,0.64369,NA,7.4053,NA,NA,NA,0.30674,0.35743,0.35853,NA,NA,NA,NA,0.048527,-0.72949,NA,2.0619,NA,NA,NA,NA,NA,NA,1.2264,NA,0.99668,NA,NA,NA,NA,0.55344,0.60424
2016-04-15,-3.0009,0.29725,NA,7.5427,NA,NA,NA,0.29936,0.35747,0.35906,NA,NA,NA,NA,0.065446,-0.69714,NA,1.8338,NA,NA,NA,NA,NA,NA,1.2264,NA,0.99668,NA,NA,NA,NA,0.55344,0.48056
2016-04-16,-3.0009,0.29725,NA,7.5427,NA,NA,NA,0.29936,0.35747,0.35906,NA,NA,NA,NA,0.065446,-0.69714,NA,1.8338,NA,NA,NA,NA,NA,NA,1.2264,NA,0.99668,NA,NA,NA,NA,0.55344,0.48056
2016-04-17,-3.0009,0.29725,NA,7.5427,NA,NA,NA,0.29936,0.35747,0.35906,NA,NA,NA,NA,0.065446,-0.69714,NA,1.8338,NA,NA,NA,NA,NA,NA,1.2264,NA,0.99668,NA,NA,NA,NA,0.55344,0.48056
2016-04-18,-3.0009,0.29725,NA,7.5427,NA,NA,NA,0.29936,0.35747,0.35906,NA,NA,NA,NA,0.065446,-0.69714,NA,1.8338,NA,NA,NA,NA,NA,NA,1.2264,NA,0.99668,NA,NA,NA,NA,0.55344,0.48056
2016-04-19,-3.0009,0.29725,NA,7.5427,NA,NA,NA,0.30756,0.35814,0.36281,NA,NA,NA,NA,0.073647,-0.69714,NA,1.8338,NA,NA,NA,NA,NA,NA,1.2368,NA,0.99668,NA,NA,NA,NA,0.55344,0.35759
2016-04-20,-3.0009,0.26385,NA,7.5427,NA,NA,NA,0.30756,0.35814,0.36281,NA,NA,NA,NA,0.073647,-0.66835,NA,1.842,NA,NA,NA,NA,NA,NA,1.2368,NA,0.99668,NA,NA,NA,NA,0.54603,0.35759
2016-04-21,-3.0009,0.26385,NA,7.5427,NA,NA,NA,0.33699,0.36197,0.39366,NA,NA,NA,NA,0.09446,-0.66835,NA,1.842,NA,NA,NA,NA,NA,NA,1.2368,NA,0.99202,NA,NA,NA,NA,0.52221,0.31175
2016-04-22,-3.3074,0.27307,NA,7.5427,NA,NA,NA,0.32754,0.36558,0.35359,NA,NA,NA,NA,0.098471,-0.66103,NA,1.842,NA,NA,NA,NA,NA,NA,1.2368,NA,0.99202,NA,NA,NA,NA,0.52221,0.29655
2016-04-23,-3.3074,0.27307,NA,7.5427,NA,NA,NA,0.32754,0.36558,0.35359,NA,NA,NA,NA,0.098471,-0.66103,NA,1.842,NA,NA,NA,NA,NA,NA,1.2368,NA,0.99202,NA,NA,NA,NA,0.52221,0.29655
2016-04-24,-3.3074,0.27307,NA,7.5427,NA,NA,NA,0.32754,0.36558,0.35359,NA,NA,NA,NA,0.098471,-0.66103,NA,1.842,NA,NA,NA,NA,NA,NA,1.2368,NA,0.99202,NA,NA,NA,NA,0.52221,0.29655
2016-04-25,-3.3074,0.27307,NA,7.5427,NA,NA,NA,0.31154,0.35747,0.36235,NA,NA,NA,NA,0.089854,-0.66103,NA,1.8851,NA,NA,NA,NA,NA,NA,1.2368,NA,0.99202,NA,NA,NA,NA,0.52221,0.29655
2016-04-26,-3.3413,0.27307,NA,7.5427,NA,NA,NA,0.34039,0.3449,0.40418,NA,NA,NA,NA,0.11243,-0.66103,NA,1.5588,NA,NA,NA,NA,NA,NA,1.2368,NA,0.99202,NA,NA,NA,NA,0.52221,0.29664
2016-04-27,-3.3413,0.27307,NA,7.5427,NA,NA,NA,0.34997,0.35271,0.41502,NA,NA,NA,NA,0.1099,-0.84714,NA,1.5588,NA,NA,NA,NA,NA,NA,1.2368,NA,0.99492,NA,NA,NA,NA,0.43279,0.29664
2016-04-28,-3.3413,0.27307,NA,7.5427,NA,NA,NA,0.34471,0.35447,0.41795,NA,NA,NA,NA,0.11207,-0.21642,NA,1.5588,NA,NA,NA,NA,NA,NA,1.2368,NA,0.98701,NA,NA,NA,NA,0.4273,0.25065
2016-04-29,-3.2663,0.28079,NA,7.5427,NA,NA,NA,0.39932,0.39629,0.43011,NA,NA,NA,NA,0.12176,-0.21642,NA,1.5588,NA,NA,NA,NA,NA,NA,1.2589,NA,0.91575,NA,NA,NA,NA,0.41504,0.25946
2016-04-30,-3.2663,0.28079,NA,7.5427,NA,NA,NA,0.39932,0.39629,0.43011,NA,NA,NA,NA,0.12176,-0.21642,NA,1.5588,NA,NA,NA,NA,NA,NA,1.2589,NA,0.91575,NA,NA,NA,NA,0.41504,0.25946
2016-05-01,-3.2663,0.28079,NA,7.4282,NA,NA,NA,0.39932,0.39629,0.43011,NA,NA,NA,NA,0.12176,-0.21642,NA,1.5588,NA,NA,NA,NA,NA,NA,1.2589,NA,0.91575,NA,NA,NA,NA,0.41504,0.25946
2016-05-02,-3.8592,0.21336,NA,7.4282,NA,NA,NA,0.41631,0.4139,0.45722,NA,NA,NA,NA,0.12806,-0.24282,NA,1.5742,NA,NA,NA,NA,NA,NA,1.2589,NA,0.91987,NA,NA,NA,NA,0.41504,0.25121
2016-05-03,-3.7876,0.21336,NA,7.3664,NA,NA,NA,0.4168,0.41512,0.46673,NA,NA,NA,NA,0.13024,-0.24282,NA,1.6334,NA,NA,NA,NA,NA,NA,1.3315,NA,0.93022,NA,NA,NA,NA,0.39739,0.25121
2016-05-04,-3.7876,0.015108,NA,7.3664,NA,NA,NA,0.38488,0.33504,0.43373,NA,NA,NA,NA,0.088011,-0.24282,NA,1.6334,NA,NA,NA,NA,NA,NA,1.3315,NA,0.92606,NA,NA,NA,NA,0.38009,0.24074
2016-05-05,-3.7876,0.015764,NA,7.3167,NA,NA,NA,0.38488,0.33504,0.43373,NA,NA,NA,NA,0.088011,-0.24282,NA,1.6334,NA,NA,NA,NA,NA,NA,0.95699,NA,0.92606,NA,NA,NA,NA,0.36562,0.24074
2016-05-06,-3.7876,-0.010836,NA,7.3167,NA,NA,NA,0.38488,0.33504,0.43373,NA,NA,NA,NA,0.088011,-0.24282,NA,1.6295,NA,NA,NA,NA,NA,NA,0.96443,NA,0.9302,NA,NA,NA,NA,0.36781,0.24152
2016-05-07,-3.7876,-0.010836,NA,7.3167,NA,NA,NA,0.38488,0.33504,0.43373,NA,NA,NA,NA,0.088011,-0.24282,NA,1.6295,NA,NA,NA,NA,NA,NA,0.96443,NA,0.9302,NA,NA,NA,NA,0.36781,0.24152
2016-05-08,-3.7876,-0.010836,NA,7.156,NA,NA,NA,0.38488,0.33504,0.43373,NA,NA,NA,NA,0.088011,-0.24282,NA,1.6295,NA,NA,NA,NA,NA,NA,0.96443,NA,0.9302,NA,NA,NA,NA,0.36781,0.24152
2016-05-09,-3.7876,-0.02908,NA,7.156,NA,NA,NA,0.37882,0.33077,0.40664,NA,NA,NA,NA,0.082714,-0.24769,NA,1.6295,NA,NA,NA,NA,NA,NA,0.96443,NA,0.9302,NA,NA,NA,NA,0.36781,0.24152
2016-05-10,-3.7876,-0.02908,NA,7.156,NA,NA,NA,0.32767,0.28438,0.20822,NA,NA,NA,NA,0.047015,-0.24769,NA,1.6295,NA,NA,NA,NA,NA,NA,0.96443,NA,0.9302,NA,NA,NA,NA,0.36362,0.24152
2016-05-11,-3.9006,-0.02908,NA,7.156,NA,NA,NA,0.32767,0.28438,0.20822,NA,NA,NA,NA,0.047015,-0.24769,NA,1.6255,NA,NA,NA,NA,NA,NA,0.96443,NA,0.9302,NA,NA,NA,NA,0.37113,0.24152
2016-05-12,-3.9006,-0.02908,NA,7.156,NA,NA,NA,0.27602,0.26321,0.18132,NA,NA,NA,NA,0.020114,-0.23511,NA,1.6064,NA,NA,NA,NA,NA,NA,0.96401,NA,0.9302,NA,NA,NA,NA,0.36664,0.24152
2016-05-13,-3.9583,-0.015167,NA,7.156,NA,NA,NA,0.28343,0.2691,0.19493,NA,NA,NA,NA,0.075216,-0.25888,NA,1.6064,NA,NA,NA,NA,NA,NA,0.99943,NA,0.9302,NA,NA,NA,NA,0.36664,0.24138
2016-05-14,-3.9583,-0.015167,NA,6.7196,NA,NA,NA,0.28343,0.2691,0.19493,NA,NA,NA,NA,0.075216,-0.25888,NA,1.6064,NA,NA,NA,NA,NA,NA,0.99943,NA,0.9302,NA,NA,NA,NA,0.36664,0.24138
2016-05-15,-3.9583,-0.015167,NA,6.7196,NA,NA,NA,0.28343,0.2691,0.19493,NA,NA,NA,NA,0.075216,-0.25888,NA,1.6064,NA,NA,NA,NA,NA,NA,0.99943,NA,0.9302,NA,NA,NA,NA,0.36664,0.24138
2016-05-16,-3.9583,-0.015167,NA,6.7196,NA,NA,NA,0.28343,0.2691,0.19493,NA,NA,NA,NA,0.075216,-0.25888,NA,1.6064,NA,NA,NA,NA,NA,NA,0.99943,NA,0.9302,NA,NA,NA,NA,0.36664,0.24138
2016-05-17,-3.9583,0.14291,NA,6.7196,NA,NA,NA,0.22754,0.24964,0.1697,NA,NA,NA,NA,0.01896,-0.18795,NA,1.7212,NA,NA,NA,NA,NA,NA,0.99943,NA,0.9302,NA,NA,NA,NA,0.36664,0.41328
2016-05-18,-3.9583,0.14291,NA,6.7196,NA,NA,NA,0.22734,0.24971,0.16957,NA,NA,NA,NA,0.017862,-0.19998,NA,1.7212,NA,NA,NA,NA,NA,NA,0.99871,NA,0.9302,NA,NA,NA,NA,0.35589,0.41328
2016-05-19,-3.9583,0.12095,NA,6.7196,NA,NA,NA,0.21969,0.25009,0.16743,NA,NA,NA,NA,0.017779,-0.19984,NA,1.717,NA,NA,NA,NA,NA,NA,0.99871,NA,0.9302,NA,NA,NA,NA,0.37081,0.40379
2016-05-20,-3.9583,0.11007,NA,6.7196,NA,NA,NA,0.21969,0.25009,0.16743,NA,NA,NA,NA,0.017779,-0.19984,NA,2.5645,NA,NA,NA,NA,NA,NA,0.99871,NA,0.92928,NA,NA,NA,NA,0.37081,0.40379
2016-05-21,-3.9583,0.11007,NA,6.7196,NA,NA,NA,0.21969,0.25009,0.16743,NA,NA,NA,NA,0.017779,-0.19984,NA,2.5645,NA,NA,NA,NA,NA,NA,0.99871,NA,0.92928,NA,NA,NA,NA,0.37081,0.40379
2016-05-22,-3.9583,0.11007,NA,6.7196,NA,NA,NA,0.21969,0.25009,0.16743,NA,NA,NA,NA,0.017779,-0.19984,NA,2.5645,NA,NA,NA,NA,NA,NA,0.99871,NA,0.92928,NA,NA,NA,NA,0.37081,0.40379
2016-05-23,-3.9583,0.11007,NA,6.7196,NA,NA,NA,0.25374,0.2561,0.17709,NA,NA,NA,NA,0.026581,-0.40032,NA,2.6453,NA,NA,NA,NA,NA,NA,0.99871,NA,0.92928,NA,NA,NA,NA,0.37081,0.40309
2016-05-24,-3.9192,0.11007,NA,6.7196,NA,NA,NA,0.26826,0.25577,0.19363,NA,NA,NA,NA,0.037781,-0.40032,NA,2.6453,NA,NA,NA,NA,NA,NA,0.99871,NA,0.92928,NA,NA,NA,NA,0.38438,0.40309
2016-05-25,-3.5339,0.11007,NA,6.7196,NA,NA,NA,0.27347,0.25165,0.18975,NA,NA,NA,NA,0.0069191,-0.40032,NA,2.851,NA,NA,NA,NA,NA,NA,0.99871,NA,0.92928,NA,NA,NA,NA,0.38438,0.41773
2016-05-26,-3.7641,0.11007,NA,6.7187,NA,NA,NA,0.24849,0.24189,0.17766,NA,NA,NA,NA,-0.00099392,-0.40032,NA,2.851,NA,NA,NA,NA,NA,NA,0.99871,NA,0.92928,NA,NA,NA,NA,0.38438,0.4153
2016-05-27,-3.7641,0.11007,NA,6.7187,NA,NA,NA,0.2413,0.24259,0.17929,NA,NA,NA,NA,-0.0078366,-0.40032,NA,2.851,NA,NA,NA,NA,NA,NA,0.99871,NA,0.93246,NA,NA,NA,NA,0.38674,0.4153
2016-05-28,-3.7641,0.11007,NA,6.7187,NA,NA,NA,0.2413,0.24259,0.17929,NA,NA,NA,NA,-0.0078366,-0.40032,NA,2.851,NA,NA,NA,NA,NA,NA,0.99871,NA,0.93246,NA,NA,NA,NA,0.38674,0.4153
2016-05-29,-3.7641,0.11007,NA,6.7187,NA,NA,NA,0.2413,0.24259,0.17929,NA,NA,NA,NA,-0.0078366,-0.40032,NA,2.851,NA,NA,NA,NA,NA,NA,0.99871,NA,0.93246,NA,NA,NA,NA,0.38674,0.4153
2016-05-30,-3.7641,0.11007,NA,6.7187,NA,NA,NA,0.23023,0.26491,0.18593,NA,NA,NA,NA,-0.00306,0.21244,NA,2.851,NA,NA,NA,NA,NA,NA,0.99871,NA,0.9503,NA,NA,NA,NA,0.40211,0.4153
2016-05-31,-3.7798,0.0027492,NA,6.7187,NA,NA,NA,0.23743,0.26878,0.1826,NA,NA,NA,NA,-0.016973,0.42287,NA,2.851,NA,NA,NA,NA,NA,NA,0.85426,NA,0.9503,NA,NA,NA,NA,0.40211,0.48524
2016-06-01,-3.4338,0.002799,NA,6.7035,NA,NA,NA,0.22855,0.26296,0.17606,NA,NA,NA,NA,-0.018085,0.4134,NA,2.857,NA,NA,NA,NA,NA,NA,0.84004,NA,0.93877,NA,NA,NA,NA,0.40601,0.49599
